代码,简称,基金经理,基金公司,资产规模,评级评分,涨幅评分,业绩评分,综合评分,上海证券评级,招商证券评级,济安金信评级,晨星评级,近3月涨幅,近3月四分位,近6月涨幅,近6月四分位,近1年涨幅,近1年四分位,近2年涨幅,近2年四分位,近3年涨幅,近3年四分位,近5年涨幅,近5年四分位,选证能力,收益率,抗风险,稳定性,择时能力
010042,嘉实港股优势混合,张金涛,嘉实,16.45亿元,84.00000000000001,72,76.5,78.3,3,3,5,5,-6.23%,不佳,8.86%,一般,33.56%,优秀,1.10%,优秀,-3.91%,优秀,---,,95.0,95.0,75.0,75.0,50.0
010115,易方达远见成长混,武阳,易方达,14.05亿元,84.00000000000001,100,72.0,78.4,3,5,5,4,10.18%,优秀,33.35%,优秀,33.15%,优秀,-5.89%,优秀,4.24%,优秀,---,,85.0,80.0,70.0,70.0,65.0
011129,华安精致生活混合,王斌,华安,7.78亿元,88.00000000000001,66,78.0,79.8,4,3,5,5,-4.37%,一般,2.04%,不佳,14.42%,良好,-4.80%,优秀,-8.02%,优秀,---,,80.0,85.0,80.0,80.0,55.0
010617,兴业消费精选混合,蒋丽丝,兴业,1.63亿元,88.00000000000001,87,77.0,81.3,5,4,3,5,1.36%,优秀,16.84%,良好,13.49%,良好,-8.40%,良好,-14.37%,优秀,---,,80.0,80.0,75.0,75.0,85.0
010729,中泰兴诚价值一年,姜诚,中泰证券(上海)资管,0.71亿元,88.00000000000001,63,71.5,75.6,4,3,5,5,-6.14%,不佳,7.42%,一般,15.97%,良好,-10.14%,良好,-6.00%,优秀,---,,85.0,85.0,70.0,65.0,60.0
010350,景顺长城品质长青,农冰立,景顺长城,15.97亿元,92.0,100,79.0,85.0,4,5,4,5,9.31%,优秀,31.35%,优秀,64.33%,优秀,21.66%,优秀,16.34%,优秀,---,,80.0,100.0,75.0,70.0,90.0
010041,嘉实港股优势混合,张金涛,嘉实,43.35亿元,84.00000000000001,72,80.0,80.4,3,3,5,5,-6.05%,不佳,9.22%,一般,34.53%,优秀,2.66%,优秀,-1.64%,优秀,---,,95.0,100.0,80.0,75.0,50.0
008847,大成民稳增长混合,徐雄晖,大成,0.49亿元,88.00000000000001,96,83.5,86.1,5,3,4,5,1.77%,优秀,3.85%,良好,9.27%,优秀,8.92%,优秀,10.02%,优秀,---,,85.0,80.0,85.0,85.0,75.0
850004,海通量化价值精选,胡倩,上海海通证券资产管理,0.25亿元,92.0,88,79.0,83.8,5,4,4,5,-3.34%,一般,10.90%,良好,22.43%,优秀,2.36%,优秀,-9.30%,优秀,---,,90.0,90.0,80.0,75.0,55.0
010826,大成产业趋势混合,韩创,大成,6.56亿元,88.00000000000001,72,71.0,76.2,5,4,5,4,-6.50%,不佳,5.26%,一般,26.46%,优秀,-1.59%,优秀,4.87%,优秀,---,,80.0,80.0,70.0,70.0,60.0
010874,泰康品质生活混合,宋仁杰,泰康,7.77亿元,92.0,54,79.0,80.4,5,4,4,5,-3.82%,一般,4.49%,一般,12.43%,一般,2.59%,优秀,-14.78%,优秀,---,,75.0,80.0,80.0,80.0,75.0
010618,兴业消费精选混合,蒋丽丝,兴业,1.49亿元,84.00000000000001,63,77.0,77.7,5,3,3,5,1.24%,优秀,16.54%,良好,12.91%,一般,-9.33%,良好,-15.65%,优秀,---,,80.0,80.0,75.0,75.0,85.0
010728,中泰兴诚价值一年,姜诚,中泰证券(上海)资管,4.01亿元,92.0,63,71.5,76.8,4,4,5,5,-6.02%,不佳,7.71%,一般,16.56%,良好,-9.23%,良好,-4.57%,优秀,---,,85.0,85.0,70.0,65.0,60.0
011334,鹏华品质优选混合,袁航,鹏华,5.57亿元,88.00000000000001,76,81.0,82.6,4,3,5,5,-7.05%,不佳,12.64%,良好,23.61%,优秀,0.61%,优秀,-9.71%,优秀,---,,95.0,95.0,80.0,75.0,65.0
011252,华安聚嘉精选混合,王斌,华安,8.95亿元,88.00000000000001,66,75.5,78.3,4,3,5,5,-4.22%,一般,2.18%,不佳,15.65%,良好,-2.11%,优秀,-3.42%,优秀,---,,80.0,85.0,75.0,80.0,60.0
850088,海通量化价值精选,胡倩,上海海通证券资产管理,0.44亿元,88.00000000000001,88,79.0,82.6,5,3,4,5,-3.37%,一般,10.84%,良好,22.31%,优秀,2.16%,优秀,-9.58%,优秀,---,,90.0,90.0,80.0,75.0,55.0
010827,大成产业趋势混合,韩创,大成,2.11亿元,84.00000000000001,72,71.0,75.00000000000001,5,3,5,4,-6.69%,不佳,4.81%,一般,25.40%,优秀,-3.19%,优秀,2.36%,优秀,---,,80.0,80.0,70.0,70.0,60.0
010875,泰康品质生活混合,宋仁杰,泰康,3.16亿元,88.00000000000001,42,79.0,78.0,5,3,4,5,-3.95%,一般,4.24%,不佳,11.89%,一般,1.57%,优秀,-16.05%,优秀,---,,75.0,80.0,80.0,80.0,75.0
012154,博时研究慧选混合,吴鹏,博时,0.98亿元,84.00000000000001,92,80.5,82.7,3,3,5,5,-0.42%,良好,13.95%,良好,44.13%,优秀,18.33%,优秀,2.52%,优秀,---,,95.0,100.0,80.0,75.0,55.0
011618,国投瑞银瑞泰多策,杨枫,国投瑞银,0.05亿元,84.00000000000001,82,83.5,83.50000000000001,3,3,5,5,0.03%,良好,3.50%,一般,13.15%,良好,6.61%,优秀,6.90%,优秀,---,,90.0,85.0,85.0,80.0,70.0
011571,鹏华鑫远价值一年,袁航,鹏华,0.36亿元,84.00000000000001,76,81.0,81.4,3,3,5,5,-6.64%,不佳,15.35%,良好,33.41%,优秀,11.52%,优秀,1.77%,优秀,---,,100.0,100.0,80.0,75.0,55.0
011469,国富竞争优势三年,赵晓东,国海,0.47亿元,84.00000000000001,88,80.0,82.0,3,3,5,5,-5.66%,一般,12.72%,良好,28.49%,优秀,4.49%,优秀,-0.06%,优秀,---,,95.0,95.0,80.0,75.0,55.0
011779,易方达稳泰一年持,张雅君,易方达,1.56亿元,88.00000000000001,76,87.0,86.19999999999999,3,5,4,5,1.23%,良好,2.04%,不佳,9.16%,优秀,11.42%,优秀,11.46%,优秀,---,,85.0,80.0,90.0,90.0,75.0
011128,华安精致生活混合,王斌,华安,19.91亿元,92.0,66,78.0,80.99999999999999,4,4,5,5,-4.22%,一般,2.29%,不佳,15.05%,良好,-3.70%,优秀,-6.40%,优秀,---,,80.0,85.0,80.0,80.0,55.0
010448,中邮未来成长混合,金振振,中邮,0.45亿元,84.00000000000001,94,69.5,76.30000000000001,3,3,5,5,1.81%,优秀,22.75%,优秀,19.80%,良好,12.34%,优秀,14.35%,优秀,---,,75.0,75.0,65.0,70.0,85.0
011533,工银聚丰混合C,盛震山,工银,0.50亿元,84.00000000000001,60,83.5,81.30000000000001,3,3,5,5,-0.43%,不佳,1.42%,不佳,12.93%,优秀,19.37%,优秀,15.21%,优秀,---,,80.0,85.0,85.0,85.0,75.0
011575,鹏华领航一年持有,刘玉江,鹏华,0.24亿元,84.00000000000001,78,79.5,80.7,3,3,5,5,-3.89%,一般,7.54%,一般,18.39%,良好,3.59%,优秀,-1.41%,优秀,---,,85.0,90.0,80.0,80.0,60.0
011855,银华长荣混合A,胡银玉,银华,7.96亿元,88.00000000000001,70,80.0,81.4,3,5,4,5,-1.20%,良好,-1.20%,不佳,16.76%,良好,15.03%,优秀,8.31%,优秀,---,,80.0,90.0,80.0,80.0,70.0
012345,嘉实领先优势混合,张金涛,嘉实,1.18亿元,84.00000000000001,84,75.5,78.9,3,3,5,5,-4.34%,一般,8.64%,一般,23.47%,优秀,1.01%,优秀,-11.63%,优秀,---,,85.0,90.0,75.0,75.0,55.0
011144,华安汇宏精选混合,李欣,华安,0.87亿元,88.00000000000001,100,74.5,81.1,5,5,4,4,4.07%,优秀,29.90%,优秀,50.24%,优秀,22.84%,优秀,8.03%,优秀,---,,80.0,100.0,70.0,60.0,85.0
012139,景顺长城安益回报,邓敬东,景顺长城,0.10亿元,84.00000000000001,76,80.0,80.8,3,3,5,5,-0.85%,不佳,3.66%,良好,10.33%,优秀,6.56%,优秀,8.43%,优秀,---,,90.0,80.0,80.0,80.0,70.0
011906,安信价值启航混合,袁玮,安信,0.38亿元,84.00000000000001,84,75.5,78.9,3,3,5,5,-4.93%,一般,8.62%,一般,23.86%,优秀,6.76%,优秀,1.12%,优秀,---,,90.0,90.0,75.0,75.0,50.0
010923,永赢鑫欣混合A,卢丽阳,永赢,5.51亿元,84.00000000000001,100,92.5,90.7,5,5,3,4,3.97%,优秀,8.08%,优秀,14.79%,优秀,24.10%,优秀,10.64%,优秀,---,,100.0,85.0,95.0,90.0,80.0
850099,海通量化价值精选,胡倩,上海海通证券资产管理,0.04亿元,88.00000000000001,88,79.0,82.6,5,3,4,5,-3.49%,一般,10.55%,良好,21.70%,优秀,1.14%,优秀,-10.93%,优秀,---,,90.0,90.0,80.0,75.0,55.0
